possession_team,down,distance_bucket,field_bucket,score_bucket,time_bucket,plays,pass_prob_hist,avg_yards,avg_yards_to_endzone,avg_score_diff,avg_seconds_in_half,league_plays,league_pass_prob_hist,pass_prob_delta_vs_league
EDM,2,Medium (4-7),Opponent Territory,Trailing 1-7,Early Half,6,0.6666666666666666,6.0,30.666666666666668,-5.166666666666667,1080.8333333333333,35,0.8,-0.13333333333333341
EDM,2,Medium (4-7),Opponent Territory,Trailing 1-7,Late Half,3,1.0,4.333333333333333,29.333333333333332,-6.666666666666667,439.0,13,1.0,0.0
EDM,2,Medium (4-7),Opponent Territory,Trailing 8+,Late Half,1,1.0,4.0,30.0,-12.0,432.0,22,0.7727272727272727,0.2272727272727273
EDM,2,Medium (4-7),Own Deep,Leading 1-7,Early Half,3,1.0,5.666666666666667,91.33333333333333,5.333333333333333,1115.3333333333333,29,0.8275862068965517,0.1724137931034483
EDM,2,Medium (4-7),Own Deep,Leading 1-7,Late Half,1,1.0,7.0,81.0,6.0,397.0,10,0.9,0.09999999999999998
EDM,2,Medium (4-7),Own Deep,Leading 8+,2-min,1,0.0,6.0,83.0,21.0,74.0,4,0.5,-0.5
EDM,2,Medium (4-7),Own Deep,Leading 8+,Early Half,1,1.0,5.0,81.0,14.0,623.0,11,0.8181818181818182,0.18181818181818177
EDM,2,Medium (4-7),Own Deep,Leading 8+,Late Half,1,1.0,7.0,83.0,11.0,353.0,9,0.7777777777777778,0.2222222222222222
EDM,2,Medium (4-7),Own Deep,Tied,Early Half,4,1.0,5.5,89.5,0.0,1558.0,19,1.0,0.0
EDM,2,Medium (4-7),Own Deep,Trailing 1-7,2-min,1,1.0,7.0,90.0,-3.0,37.0,3,1.0,0.0
EDM,2,Medium (4-7),Own Deep,Trailing 1-7,Early Half,6,0.8333333333333334,4.833333333333333,87.5,-3.0,1054.0,23,0.9130434782608695,-0.07971014492753614
EDM,2,Medium (4-7),Own Deep,Trailing 1-7,Late Half,3,1.0,5.333333333333333,93.0,-4.0,324.3333333333333,11,1.0,0.0
EDM,2,Medium (4-7),Own Deep,Trailing 8+,Late Half,1,1.0,4.0,84.0,-35.0,399.0,8,1.0,0.0
EDM,2,Medium (4-7),Own Territory,Leading 1-7,Early Half,8,0.75,5.375,67.125,2.75,1155.125,68,0.8088235294117647,-0.05882352941176472
EDM,2,Medium (4-7),Own Territory,Leading 1-7,Late Half,2,1.0,6.0,70.5,6.0,376.5,18,0.8888888888888888,0.11111111111111116
EDM,2,Medium (4-7),Own Territory,Leading 8+,Early Half,2,1.0,4.5,67.0,17.5,1184.5,33,0.8181818181818182,0.18181818181818177
EDM,2,Medium (4-7),Own Territory,Leading 8+,Late Half,3,1.0,5.0,73.33333333333333,14.333333333333334,325.0,20,0.8,0.19999999999999996
EDM,2,Medium (4-7),Own Territory,Tied,2-min,1,1.0,4.0,72.0,0.0,43.0,4,1.0,0.0
EDM,2,Medium (4-7),Own Territory,Tied,Early Half,7,0.8571428571428571,5.142857142857143,68.0,0.0,1489.142857142857,61,0.8688524590163934,-0.011709601873536313
EDM,2,Medium (4-7),Own Territory,Tied,Late Half,2,1.0,7.0,67.0,0.0,420.0,6,1.0,0.0
EDM,2,Medium (4-7),Own Territory,Trailing 1-7,2-min,3,0.6666666666666666,4.666666666666667,71.0,-6.666666666666667,47.0,11,0.6363636363636364,0.030303030303030276
EDM,2,Medium (4-7),Own Territory,Trailing 1-7,Early Half,13,1.0,5.6923076923076925,68.23076923076923,-3.3846153846153846,1024.8461538461538,79,0.8860759493670886,0.11392405063291144
EDM,2,Medium (4-7),Own Territory,Trailing 1-7,Late Half,3,1.0,4.666666666666667,72.33333333333333,-5.666666666666667,368.6666666666667,21,0.9523809523809523,0.04761904761904767
EDM,2,Medium (4-7),Own Territory,Trailing 8+,2-min,2,1.0,5.5,70.5,-21.5,63.5,11,0.9090909090909091,0.09090909090909094
EDM,2,Medium (4-7),Own Territory,Trailing 8+,Early Half,2,1.0,5.5,73.0,-22.5,1086.0,42,0.8571428571428571,0.1428571428571429
EDM,2,Medium (4-7),Own Territory,Trailing 8+,Late Half,2,1.0,4.5,70.0,-18.5,194.5,20,0.95,0.050000000000000044
EDM,2,Medium (4-7),Red Zone,Leading 1-7,Early Half,4,1.0,6.0,6.5,5.25,947.25,23,0.9130434782608695,0.08695652173913049
EDM,2,Medium (4-7),Red Zone,Leading 1-7,Late Half,1,1.0,7.0,17.0,6.0,404.0,11,0.7272727272727273,0.2727272727272727
EDM,2,Medium (4-7),Red Zone,Leading 8+,2-min,1,0.0,6.0,6.0,8.0,42.0,5,0.2,-0.2
EDM,2,Medium (4-7),Red Zone,Trailing 1-7,Early Half,2,0.5,6.0,13.0,-3.0,1113.0,22,0.8181818181818182,-0.31818181818181823
EDM,2,Medium (4-7),Red Zone,Trailing 8+,Late Half,3,1.0,4.666666666666667,6.333333333333333,-18.333333333333332,464.3333333333333,16,0.875,0.125
EDM,2,Short (1-3),Midfield,Leading 1-7,2-min,1,0.0,1.0,58.0,6.0,56.0,5,0.4,-0.4
EDM,2,Short (1-3),Midfield,Leading 1-7,Early Half,3,0.0,2.0,50.666666666666664,5.333333333333333,1187.6666666666667,21,0.09523809523809523,-0.09523809523809523
EDM,2,Short (1-3),Midfield,Leading 1-7,Late Half,2,0.0,1.5,55.5,4.0,445.0,14,0.14285714285714285,-0.14285714285714285
EDM,2,Short (1-3),Midfield,Tied,Early Half,1,1.0,3.0,45.0,0.0,952.0,29,0.3103448275862069,0.6896551724137931
EDM,2,Short (1-3),Midfield,Trailing 1-7,2-min,1,1.0,2.0,58.0,-6.0,99.0,8,0.625,0.375
EDM,2,Short (1-3),Midfield,Trailing 1-7,Early Half,5,0.4,2.4,50.6,-5.0,1193.8,32,0.3125,0.08750000000000002
EDM,2,Short (1-3),Midfield,Trailing 1-7,Late Half,5,0.2,2.6,51.8,-3.0,340.6,13,0.46153846153846156,-0.26153846153846155
EDM,2,Short (1-3),Midfield,Trailing 8+,Early Half,3,0.3333333333333333,2.3333333333333335,48.666666666666664,-16.333333333333332,1218.0,21,0.19047619047619047,0.14285714285714285
EDM,2,Short (1-3),Midfield,Trailing 8+,Late Half,1,0.0,1.0,46.0,-35.0,219.0,18,0.5,-0.5
EDM,2,Short (1-3),Opponent Territory,Leading 8+,Early Half,1,0.0,3.0,22.0,14.0,900.0,23,0.043478260869565216,-0.043478260869565216
EDM,2,Short (1-3),Opponent Territory,Leading 8+,Late Half,1,0.0,3.0,25.0,14.0,179.0,3,0.0,0.0
EDM,2,Short (1-3),Opponent Territory,Tied,Late Half,1,0.0,1.0,40.0,0.0,236.0,3,0.3333333333333333,-0.3333333333333333
EDM,2,Short (1-3),Opponent Territory,Trailing 1-7,2-min,1,1.0,2.0,26.0,-4.0,19.0,3,0.3333333333333333,0.6666666666666667
EDM,2,Short (1-3),Opponent Territory,Trailing 1-7,Early Half,4,0.0,1.5,31.75,-6.0,1182.0,21,0.19047619047619047,-0.19047619047619047
EDM,2,Short (1-3),Opponent Territory,Trailing 8+,Late Half,1,0.0,2.0,33.0,-33.0,457.0,11,0.2727272727272727,-0.2727272727272727
EDM,2,Short (1-3),Own Deep,Leading 1-7,Early Half,1,0.0,1.0,81.0,7.0,982.0,13,0.15384615384615385,-0.15384615384615385
EDM,2,Short (1-3),Own Deep,Leading 8+,Early Half,1,0.0,2.0,93.0,17.0,1621.0,9,0.0,0.0
EDM,2,Short (1-3),Own Deep,Leading 8+,Late Half,1,0.0,1.0,92.0,14.0,363.0,6,0.0,0.0
EDM,2,Short (1-3),Own Deep,Trailing 1-7,Early Half,3,0.0,1.6666666666666667,85.66666666666667,-3.6666666666666665,864.6666666666666,12,0.3333333333333333,-0.3333333333333333
EDM,2,Short (1-3),Own Deep,Trailing 1-7,Late Half,2,0.5,1.5,89.0,-2.5,318.0,6,0.5,0.0
EDM,2,Short (1-3),Own Territory,Leading 1-7,2-min,1,0.0,1.0,68.0,6.0,79.0,6,0.16666666666666666,-0.16666666666666666
EDM,2,Short (1-3),Own Territory,Leading 1-7,Early Half,2,0.0,1.5,64.5,5.0,1041.0,33,0.12121212121212122,-0.12121212121212122
EDM,2,Short (1-3),Own Territory,Leading 1-7,Late Half,3,0.3333333333333333,1.6666666666666667,72.0,3.3333333333333335,177.0,19,0.10526315789473684,0.22807017543859648
EDM,2,Short (1-3),Own Territory,Leading 8+,Early Half,1,0.0,2.0,62.0,14.0,1083.0,25,0.2,-0.2
EDM,2,Short (1-3),Own Territory,Leading 8+,Late Half,1,0.0,2.0,62.0,8.0,139.0,8,0.25,-0.25
EDM,2,Short (1-3),Own Territory,Tied,Early Half,1,0.0,1.0,62.0,0.0,1667.0,24,0.08333333333333333,-0.08333333333333333
EDM,2,Short (1-3),Own Territory,Trailing 1-7,2-min,1,1.0,1.0,65.0,-3.0,13.0,9,0.5555555555555556,0.4444444444444444
EDM,2,Short (1-3),Own Territory,Trailing 1-7,Early Half,3,0.3333333333333333,2.6666666666666665,63.333333333333336,-2.6666666666666665,1492.6666666666667,38,0.34210526315789475,-0.00877192982456143
EDM,2,Short (1-3),Own Territory,Trailing 1-7,Late Half,2,0.0,3.0,76.5,-3.5,165.0,19,0.15789473684210525,-0.15789473684210525
EDM,2,Short (1-3),Own Territory,Trailing 8+,Early Half,1,0.0,2.0,62.0,-10.0,1163.0,28,0.25,-0.25
EDM,2,Short (1-3),Own Territory,Trailing 8+,Late Half,2,0.0,1.5,63.0,-30.5,311.0,21,0.3333333333333333,-0.3333333333333333
EDM,2,Short (1-3),Red Zone,Leading 1-7,2-min,1,1.0,3.0,16.0,3.0,88.0,3,0.3333333333333333,0.6666666666666667
EDM,2,Short (1-3),Red Zone,Leading 1-7,Early Half,3,0.3333333333333333,1.6666666666666667,9.0,4.333333333333333,1117.6666666666667,16,0.1875,0.14583333333333331
EDM,2,Short (1-3),Red Zone,Tied,Early Half,1,0.0,1.0,6.0,0.0,1545.0,10,0.1,-0.1
EDM,2,Short (1-3),Red Zone,Trailing 1-7,2-min,1,0.0,1.0,1.0,-7.0,20.0,9,0.2222222222222222,-0.2222222222222222
EDM,2,Short (1-3),Red Zone,Trailing 1-7,Early Half,1,0.0,1.0,1.0,-7.0,1038.0,13,0.15384615384615385,-0.15384615384615385
EDM,2,Short (1-3),Red Zone,Trailing 1-7,Late Half,3,0.3333333333333333,1.6666666666666667,6.666666666666667,-3.0,412.0,9,0.2222222222222222,0.1111111111111111
EDM,2,Short (1-3),Red Zone,Trailing 8+,2-min,3,0.6666666666666666,1.6666666666666667,7.666666666666667,-14.0,54.333333333333336,8,0.75,-0.08333333333333337
EDM,3,Long (8+),Midfield,Trailing 1-7,2-min,1,1.0,8.0,55.0,-4.0,88.0,2,1.0,0.0
EDM,3,Long (8+),Midfield,Trailing 8+,Late Half,1,1.0,10.0,43.0,-35.0,158.0,5,1.0,0.0
EDM,3,Long (8+),Opponent Territory,Trailing 1-7,2-min,1,1.0,11.0,22.0,-7.0,40.0,3,1.0,0.0
EDM,3,Long (8+),Own Territory,Trailing 8+,Late Half,1,1.0,10.0,76.0,-10.0,121.0,5,0.8,0.19999999999999996
EDM,3,Long (8+),Red Zone,Trailing 1-7,2-min,1,1.0,10.0,12.0,-4.0,88.0,1,1.0,0.0
EDM,3,Long (8+),Red Zone,Trailing 8+,2-min,1,1.0,9.0,20.0,-30.0,116.0,1,1.0,0.0
EDM,3,Medium (4-7),Midfield,Trailing 1-7,2-min,1,1.0,6.0,50.0,-7.0,81.0,4,1.0,0.0
EDM,3,Medium (4-7),Midfield,Trailing 1-7,Late Half,1,1.0,4.0,42.0,-3.0,521.0,2,1.0,0.0
EDM,3,Medium (4-7),Midfield,Trailing 8+,2-min,1,1.0,7.0,43.0,-31.0,27.0,4,1.0,0.0
EDM,3,Medium (4-7),Opponent Territory,Trailing 8+,2-min,1,1.0,6.0,37.0,-35.0,0.0,3,1.0,0.0
EDM,3,Medium (4-7),Opponent Territory,Trailing 8+,Late Half,1,1.0,5.0,40.0,-9.0,162.0,7,1.0,0.0
EDM,3,Medium (4-7),Red Zone,Trailing 8+,Early Half,1,1.0,5.0,7.0,-28.0,1561.0,4,1.0,0.0
EDM,3,Short (1-3),Midfield,Leading 1-7,Early Half,1,0.0,1.0,53.0,7.0,1290.0,10,0.2,-0.2
EDM,3,Short (1-3),Midfield,Leading 1-7,Late Half,1,0.0,1.0,59.0,3.0,329.0,8,0.125,-0.125
EDM,3,Short (1-3),Midfield,Tied,Late Half,1,0.0,1.0,41.0,0.0,211.0,1,0.0,0.0
EDM,3,Short (1-3),Midfield,Trailing 1-7,Early Half,3,0.6666666666666666,2.0,51.333333333333336,-5.666666666666667,966.3333333333334,10,0.3,0.36666666666666664
EDM,3,Short (1-3),Midfield,Trailing 1-7,Late Half,2,0.0,1.0,50.5,-3.5,185.0,7,0.0,0.0
EDM,3,Short (1-3),Midfield,Trailing 8+,Early Half,2,0.0,1.0,46.0,-19.0,1378.5,6,0.3333333333333333,-0.3333333333333333
EDM,3,Short (1-3),Opponent Territory,Leading 8+,2-min,1,0.0,1.0,29.0,11.0,67.0,3,0.0,0.0
EDM,3,Short (1-3),Opponent Territory,Tied,Early Half,2,0.5,1.0,35.5,0.0,1438.5,7,0.2857142857142857,0.2142857142857143
EDM,3,Short (1-3),Opponent Territory,Trailing 1-7,2-min,2,0.5,1.5,31.5,-4.0,23.5,3,0.3333333333333333,0.16666666666666669
EDM,3,Short (1-3),Opponent Territory,Trailing 1-7,Late Half,2,0.0,1.5,35.5,-4.0,291.5,2,0.0,0.0
EDM,3,Short (1-3),Own Deep,Leading 1-7,Early Half,1,0.0,1.0,84.0,1.0,1183.0,5,0.0,0.0
EDM,3,Short (1-3),Own Territory,Leading 1-7,Late Half,1,0.0,1.0,63.0,1.0,149.0,4,0.0,0.0
EDM,3,Short (1-3),Own Territory,Trailing 1-7,Early Half,1,0.0,1.0,61.0,-3.0,1491.0,10,0.1,-0.1
EDM,3,Short (1-3),Own Territory,Trailing 1-7,Late Half,1,1.0,1.0,64.0,-3.0,159.0,8,0.375,0.625
EDM,3,Short (1-3),Red Zone,Leading 1-7,Early Half,1,0.0,1.0,1.0,1.0,640.0,6,0.0,0.0
EDM,3,Short (1-3),Red Zone,Trailing 1-7,2-min,1,0.0,1.0,1.0,-7.0,11.0,3,0.0,0.0
EDM,3,Short (1-3),Red Zone,Trailing 8+,2-min,1,0.0,1.0,1.0,-10.0,35.0,3,0.6666666666666666,-0.6666666666666666
HAM,1,Long (8+),Midfield,Leading 1-7,2-min,1,0.0,10.0,55.0,3.0,77.0,33,0.48484848484848486,-0.48484848484848486
HAM,1,Long (8+),Midfield,Leading 1-7,Early Half,18,0.4444444444444444,10.555555555555555,52.05555555555556,4.0,1052.611111111111,166,0.5180722891566265,-0.07362784471218209
HAM,1,Long (8+),Midfield,Leading 1-7,Late Half,9,0.4444444444444444,10.0,52.77777777777778,2.6666666666666665,460.55555555555554,97,0.5154639175257731,-0.07101947308132872
HAM,1,Long (8+),Midfield,Leading 8+,2-min,7,1.0,10.0,53.714285714285715,11.857142857142858,57.57142857142857,47,0.574468085106383,0.42553191489361697
HAM,1,Long (8+),Midfield,Leading 8+,Early Half,12,0.6666666666666666,10.0,51.416666666666664,15.666666666666666,1075.8333333333333,118,0.5677966101694916,0.09887005649717506
HAM,1,Long (8+),Midfield,Leading 8+,Late Half,5,0.6,10.0,51.2,15.4,373.4,44,0.5909090909090909,0.009090909090909038
HAM,1,Long (8+),Midfield,Tied,2-min,1,1.0,10.0,53.0,0.0,92.0,14,0.7142857142857143,0.2857142857142857
HAM,1,Long (8+),Midfield,Tied,Early Half,14,0.5714285714285714,10.0,50.42857142857143,0.0,1428.0714285714287,146,0.5068493150684932,0.06457925636007822
HAM,1,Long (8+),Midfield,Tied,Late Half,3,0.6666666666666666,10.0,52.333333333333336,0.0,313.6666666666667,18,0.6666666666666666,0.0
HAM,1,Long (8+),Midfield,Trailing 1-7,2-min,8,1.0,12.5,50.25,-5.125,40.0,68,0.8970588235294118,0.1029411764705882
HAM,1,Long (8+),Midfield,Trailing 1-7,Early Half,24,0.625,10.0,51.75,-4.291666666666667,1311.0833333333333,219,0.5981735159817352,0.026826484018264818
HAM,1,Long (8+),Midfield,Trailing 1-7,Late Half,10,0.7,10.0,53.7,-3.6,329.7,87,0.6206896551724138,0.07931034482758614
HAM,1,Long (8+),Midfield,Trailing 8+,2-min,13,0.7692307692307693,10.0,53.0,-19.692307692307693,52.69230769230769,69,0.8985507246376812,-0.12931995540691188
HAM,1,Long (8+),Midfield,Trailing 8+,Early Half,25,0.64,10.4,51.32,-15.52,1133.48,152,0.6710526315789473,-0.03105263157894733
HAM,1,Long (8+),Midfield,Trailing 8+,Late Half,17,0.7647058823529411,10.0,50.705882352941174,-17.470588235294116,329.4117647058824,96,0.7708333333333334,-0.006127450980392246
HAM,1,Long (8+),Opponent Territory,Leading 1-7,Early Half,10,0.5,10.0,30.7,5.2,1066.6,91,0.6043956043956044,-0.10439560439560436
HAM,1,Long (8+),Opponent Territory,Leading 1-7,Late Half,5,0.0,10.0,35.6,4.2,349.2,55,0.45454545454545453,-0.45454545454545453
HAM,1,Long (8+),Opponent Territory,Leading 8+,2-min,2,1.0,10.0,26.5,9.5,53.0,29,0.6206896551724138,0.3793103448275862
HAM,1,Long (8+),Opponent Territory,Leading 8+,Early Half,12,0.5,10.416666666666666,31.0,15.0,1106.0,74,0.527027027027027,-0.027027027027026973
HAM,1,Long (8+),Opponent Territory,Leading 8+,Late Half,3,0.0,10.0,34.333333333333336,20.666666666666668,269.3333333333333,42,0.40476190476190477,-0.40476190476190477
HAM,1,Long (8+),Opponent Territory,Tied,Early Half,3,0.6666666666666666,11.666666666666666,26.666666666666668,0.0,1498.6666666666667,85,0.5529411764705883,0.11372549019607836
HAM,1,Long (8+),Opponent Territory,Tied,Late Half,1,0.0,10.0,35.0,0.0,301.0,12,0.6666666666666666,-0.6666666666666666
HAM,1,Long (8+),Opponent Territory,Trailing 1-7,2-min,5,0.8,10.0,30.2,-4.6,83.6,39,0.8205128205128205,-0.02051282051282044
HAM,1,Long (8+),Opponent Territory,Trailing 1-7,Early Half,16,0.6875,10.0,29.6875,-4.1875,1136.4375,136,0.5808823529411765,0.10661764705882348
HAM,1,Long (8+),Opponent Territory,Trailing 1-7,Late Half,4,0.75,10.0,30.5,-4.0,397.5,52,0.5576923076923077,0.1923076923076923
HAM,1,Long (8+),Opponent Territory,Trailing 8+,2-min,8,0.875,10.0,35.0,-17.0,46.375,44,0.8863636363636364,-0.011363636363636354
HAM,1,Long (8+),Opponent Territory,Trailing 8+,Early Half,16,0.625,10.625,32.625,-17.3125,1208.0,91,0.7032967032967034,-0.07829670329670335
HAM,1,Long (8+),Opponent Territory,Trailing 8+,Late Half,12,0.9166666666666666,10.0,32.583333333333336,-18.916666666666668,382.5833333333333,71,0.7887323943661971,0.1279342723004695
HAM,1,Long (8+),Own Deep,Leading 1-7,Early Half,14,0.5714285714285714,10.0,89.35714285714286,3.7857142857142856,1272.2857142857142,131,0.5038167938931297,0.06761177753544168
HAM,1,Long (8+),Own Deep,Leading 1-7,Late Half,3,0.3333333333333333,13.333333333333334,91.0,1.6666666666666667,207.0,44,0.3409090909090909,-0.007575757575757569
HAM,1,Long (8+),Own Deep,Leading 8+,Early Half,6,0.5,10.0,91.83333333333333,16.333333333333332,1157.1666666666667,67,0.5074626865671642,-0.007462686567164201
HAM,1,Long (8+),Own Deep,Leading 8+,Late Half,4,0.75,10.0,86.75,11.25,186.25,47,0.3617021276595745,0.3882978723404255
HAM,1,Long (8+),Own Deep,Tied,Early Half,5,0.6,11.0,86.2,0.0,1658.0,88,0.5909090909090909,0.009090909090909038
HAM,1,Long (8+),Own Deep,Tied,Late Half,1,1.0,10.0,85.0,0.0,337.0,6,0.5,0.5
HAM,1,Long (8+),Own Deep,Trailing 1-7,Early Half,9,0.4444444444444444,10.0,91.77777777777777,-5.777777777777778,1357.2222222222222,103,0.5145631067961165,-0.07011866235167208
HAM,1,Long (8+),Own Deep,Trailing 1-7,Late Half,2,0.5,10.0,94.5,-3.0,303.0,60,0.7333333333333333,-0.23333333333333328
HAM,1,Long (8+),Own Deep,Trailing 8+,2-min,3,1.0,10.0,98.0,-14.0,48.666666666666664,39,0.7948717948717948,0.20512820512820518
HAM,1,Long (8+),Own Deep,Trailing 8+,Early Half,21,0.8095238095238095,11.142857142857142,90.9047619047619,-14.238095238095237,1079.095238095238,84,0.6309523809523809,0.1785714285714286
HAM,1,Long (8+),Own Deep,Trailing 8+,Late Half,5,1.0,10.0,83.2,-16.4,330.4,48,0.7291666666666666,0.27083333333333337
HAM,1,Long (8+),Own Territory,Leading 1-7,2-min,3,0.3333333333333333,10.0,71.33333333333333,4.0,91.33333333333333,35,0.6285714285714286,-0.29523809523809524
HAM,1,Long (8+),Own Territory,Leading 1-7,Early Half,18,0.4444444444444444,10.0,71.5,3.111111111111111,973.1666666666666,236,0.5254237288135594,-0.08097928436911495
HAM,1,Long (8+),Own Territory,Leading 1-7,Late Half,6,0.6666666666666666,10.0,70.5,3.6666666666666665,346.8333333333333,106,0.5849056603773585,0.08176100628930816
HAM,1,Long (8+),Own Territory,Leading 8+,2-min,8,0.375,10.0,70.125,16.25,75.375,27,0.5555555555555556,-0.18055555555555558
HAM,1,Long (8+),Own Territory,Leading 8+,Early Half,16,0.5,10.0,71.3125,15.6875,1092.5,146,0.541095890410959,-0.04109589041095896
HAM,1,Long (8+),Own Territory,Leading 8+,Late Half,10,0.5,10.0,69.2,17.2,268.9,77,0.45454545454545453,0.04545454545454547
HAM,1,Long (8+),Own Territory,Tied,2-min,1,1.0,10.0,80.0,0.0,35.0,10,0.7,0.30000000000000004
HAM,1,Long (8+),Own Territory,Tied,Early Half,13,0.8461538461538461,10.384615384615385,71.15384615384616,0.0,1491.3076923076924,206,0.587378640776699,0.25877520537714715
HAM,1,Long (8+),Own Territory,Tied,Late Half,4,1.0,10.0,70.25,0.0,324.25,26,0.6923076923076923,0.3076923076923077
HAM,1,Long (8+),Own Territory,Trailing 1-7,2-min,7,0.8571428571428571,10.0,68.42857142857143,-3.5714285714285716,54.714285714285715,58,0.8103448275862069,0.046798029556650245
HAM,1,Long (8+),Own Territory,Trailing 1-7,Early Half,32,0.78125,10.9375,71.15625,-4.3125,1297.4375,316,0.5822784810126582,0.19897151898734178
HAM,1,Long (8+),Own Territory,Trailing 1-7,Late Half,10,0.7,11.0,69.7,-3.2,307.1,127,0.7401574803149606,-0.04015748031496069
HAM,1,Long (8+),Own Territory,Trailing 8+,2-min,11,0.8181818181818182,10.0,70.0,-18.0,62.63636363636363,73,0.8493150684931506,-0.031133250311332406
HAM,1,Long (8+),Own Territory,Trailing 8+,Early Half,35,0.7428571428571429,10.285714285714286,71.34285714285714,-14.914285714285715,1182.6571428571428,205,0.6487804878048781,0.09407665505226481
HAM,1,Long (8+),Own Territory,Trailing 8+,Late Half,19,0.8947368421052632,10.263157894736842,69.63157894736842,-17.57894736842105,349.94736842105266,129,0.7596899224806202,0.135046919624643
HAM,1,Long (8+),Red Zone,Leading 1-7,Early Half,4,0.5,10.0,15.5,5.0,940.25,47,0.5319148936170213,-0.03191489361702127
HAM,1,Long (8+),Red Zone,Leading 1-7,Late Half,1,1.0,10.0,16.0,3.0,540.0,35,0.45714285714285713,0.5428571428571429
HAM,1,Long (8+),Red Zone,Leading 8+,Early Half,3,1.0,10.0,15.333333333333334,19.0,1109.3333333333333,30,0.6,0.4
HAM,1,Long (8+),Red Zone,Leading 8+,Late Half,3,0.3333333333333333,10.0,17.333333333333332,17.0,269.3333333333333,21,0.3333333333333333,0.0
HAM,1,Long (8+),Red Zone,Tied,Early Half,7,0.42857142857142855,9.0,11.714285714285714,0.0,1237.142857142857,52,0.5961538461538461,-0.1675824175824176
HAM,1,Long (8+),Red Zone,Trailing 1-7,2-min,2,1.0,10.0,10.0,-5.0,56.5,18,0.8333333333333334,0.16666666666666663
HAM,1,Long (8+),Red Zone,Trailing 1-7,Early Half,6,0.5,10.833333333333334,15.0,-6.0,1121.3333333333333,52,0.6153846153846154,-0.11538461538461542
HAM,1,Long (8+),Red Zone,Trailing 1-7,Late Half,3,0.6666666666666666,10.0,13.0,-3.0,227.66666666666666,21,0.6190476190476191,0.04761904761904756
HAM,1,Long (8+),Red Zone,Trailing 8+,2-min,3,0.6666666666666666,10.0,14.333333333333334,-18.333333333333332,61.0,16,0.75,-0.08333333333333337
HAM,1,Long (8+),Red Zone,Trailing 8+,Early Half,10,0.7,9.9,11.8,-19.9,1279.2,51,0.6666666666666666,0.033333333333333326
HAM,1,Long (8+),Red Zone,Trailing 8+,Late Half,5,1.0,10.0,15.2,-19.0,349.2,29,0.7586206896551724,0.24137931034482762
HAM,1,Medium (4-7),Midfield,Leading 1-7,Early Half,1,0.0,5.0,57.0,7.0,1509.0,2,0.5,-0.5
HAM,1,Medium (4-7),Opponent Territory,Trailing 8+,2-min,1,1.0,5.0,31.0,-17.0,105.0,1,1.0,0.0
HAM,1,Medium (4-7),Red Zone,Leading 1-7,2-min,1,1.0,5.0,5.0,3.0,28.0,2,1.0,0.0
HAM,1,Medium (4-7),Red Zone,Leading 8+,Early Half,2,1.0,6.5,6.5,23.0,630.0,7,0.7142857142857143,0.2857142857142857
HAM,1,Medium (4-7),Red Zone,Trailing 1-7,Early Half,2,0.0,5.5,5.5,-4.5,900.0,11,0.36363636363636365,-0.36363636363636365
HAM,1,Medium (4-7),Red Zone,Trailing 8+,Late Half,1,1.0,4.0,4.0,-16.0,321.0,11,0.7272727272727273,0.2727272727272727
HAM,1,Short (1-3),Red Zone,Leading 1-7,Early Half,3,0.0,1.6666666666666667,1.6666666666666667,4.333333333333333,1178.3333333333333,12,0.0,0.0
HAM,1,Short (1-3),Red Zone,Trailing 1-7,2-min,1,0.0,1.0,1.0,-6.0,33.0,3,0.0,0.0
HAM,1,Short (1-3),Red Zone,Trailing 1-7,Early Half,3,0.0,1.6666666666666667,1.6666666666666667,-2.6666666666666665,1080.6666666666667,11,0.0,0.0
HAM,1,Short (1-3),Red Zone,Trailing 8+,2-min,1,0.0,3.0,3.0,-10.0,12.0,8,0.125,-0.125
HAM,1,Short (1-3),Red Zone,Trailing 8+,Early Half,1,0.0,2.0,2.0,-23.0,1028.0,10,0.1,-0.1
HAM,1,Short (1-3),Red Zone,Trailing 8+,Late Half,2,0.0,1.0,1.0,-21.0,418.5,10,0.1,-0.1
HAM,2,Long (8+),Midfield,Leading 1-7,2-min,1,1.0,8.0,53.0,3.0,54.0,14,0.42857142857142855,0.5714285714285714
HAM,2,Long (8+),Midfield,Leading 1-7,Early Half,5,1.0,11.6,51.6,3.0,1163.6,55,0.9272727272727272,0.07272727272727275
HAM,2,Long (8+),Midfield,Leading 1-7,Late Half,4,1.0,9.5,48.5,2.5,513.5,28,0.9285714285714286,0.0714285714285714
HAM,2,Long (8+),Midfield,Leading 8+,2-min,4,1.0,10.0,53.25,14.25,55.0,14,0.6428571428571429,0.3571428571428571
HAM,2,Long (8+),Midfield,Leading 8+,Early Half,4,1.0,12.5,53.25,18.75,991.5,22,0.8636363636363636,0.13636363636363635
HAM,2,Long (8+),Midfield,Leading 8+,Late Half,1,1.0,10.0,59.0,15.0,268.0,12,0.8333333333333334,0.16666666666666663
HAM,2,Long (8+),Midfield,Tied,Early Half,6,1.0,10.833333333333334,50.833333333333336,0.0,1366.1666666666667,46,0.9347826086956522,0.06521739130434778
HAM,2,Long (8+),Midfield,Tied,Late Half,1,1.0,10.0,48.0,0.0,269.0,4,1.0,0.0
